Week,gmv,Discount%,deliverybdays,deliverycdays,sla,product_procurement_sla,is_cod,is_mass_market,product_vertical_djcontroller,product_vertical_dock,product_vertical_dockingstation,product_vertical_fmradio,product_vertical_hifisystem,product_vertical_homeaudiospeaker,product_vertical_karaokeplayer,product_vertical_slingbox,product_vertical_soundmixer,product_vertical_voicerecorder,payday_week,holiday_week,Total Investment,Total Investment_SMA_3,Total Investment_SMA_5,Total Investment_EMA_8,Total_Investment_Ad_Stock,TV,TV_SMA_3,TV_SMA_5,TV_EMA_8,TV_Ad_Stock,Digital,Digital_SMA_3,Digital_SMA_5,Digital_EMA_8,Digital_Ad_Stock,Sponsorship,Sponsorship_SMA_3,Sponsorship_SMA_5,Sponsorship_EMA_8,Sponsorship_Ad_Stock,Content Marketing,Content Marketing_SMA_3,Content Marketing_SMA_5,Content Marketing_EMA_8,Content_Marketing_Ad_Stock,Online marketing,Online marketing_SMA_3,Online marketing_SMA_5,Online marketing_EMA_8,Online_marketing_Ad_Stock,Affiliates,Affiliates_SMA_3,Affiliates_SMA_5,Affiliates_EMA_8,Affiliates_Ad_Stock,SEM,SEM_SMA_3,SEM_SMA_5,SEM_EMA_8,SEM_Ad_Stock,Radio,Radio_SMA_3,Radio_SMA_5,Radio_EMA_8,Radio_Ad_Stock,Other,Other_SMA_3,Other_SMA_5,Other_EMA_8,Other_Ad_Stock,NPS,NPS_SMA_3,NPS_SMA_5,Stock Index,Stock Index_SMA_3,Stock Index_SMA_5,Max Temp,Min Temp,Mean Temp,Heat Deg Days,Cool Deg Days,Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Sale
5,7027126.0,42.51272448666851,0.0015323322096230463,0.0015323322096230463,4.920012258657677,2.8090714066809683,0.8421697824088262,0.5712534477474717,4,28,4,547.0,21,2534.0,0,0,0,84,0,0,9.61,15.569333333333333,16.761199999999995,17.83506386072834,38.65889274095497,0.517,0.9023333333333334,0.9793999999999998,0.9968379982750442,2.1973347338479052,0.383,0.20366666666666666,0.1677999999999999,0.3616690936898078,0.6728406919458565,2.345,1.4816666666666667,1.309,4.316991952118123,6.219964534673164,0.119,0.18966666666666665,0.20380000000000004,0.20535876977865622,0.4602299255192097,3.978,5.142666666666666,5.3756,5.1572433814541006,12.506703767400861,1.293,1.659,1.7322000000000002,1.6436861564238359,4.020647960850291,0.975,1.0250000000000001,1.0350000000000001,1.4802334552963372,2.857039345150063,0.0,0.45,0.54,0.3328760859625057,0.88128,0.0,4.515333333333333,5.4184,3.340103304035631,8.8428288,50.32740649908032,48.17115638304921,47.73990635984298,1222.0,1108.6666666666667,1086.0,13.0,-5.5,3.2000000000000006,14.799999999999999,0.0,3.4,0.0,3.4,0.0,2
6,4824308.0,38.39444206926009,0.005130397605814451,0.005985463873450192,5.370243693886276,2.8067550235143224,0.8217186831979478,0.5878580589995724,2,44,8,518.0,25,1624.0,0,0,3,68,1,1,9.61,12.589666666666666,14.973399999999998,16.007271891677597,32.80533564457298,0.517,0.7096666666666667,0.8638,0.8902073319917011,1.835400840308743,0.383,0.29333333333333333,0.22159999999999994,0.36640929509207276,0.7867044151675139,2.345,1.9133333333333333,1.568,3.878771518314095,6.076978720803899,0.119,0.15433333333333335,0.1826,0.18616793205006593,0.3951379553115258,3.978,4.560333333333333,5.026199999999999,4.895189296686523,11.482022260440516,1.293,1.476,1.6224,1.5657558994407612,3.7053887765101745,0.975,1.0,1.02,1.3679593541193733,2.689223607090038,0.0,0.225,0.4050000000000001,0.2589036224152822,0.5287679999999999,0.0,2.2576666666666667,4.0638,2.5978581253610464,5.3056972799999995,50.32740649908032,49.24928144106477,48.38678139465232,1222.0,1165.3333333333333,1120.0,5.0,-18.0,-7.266666666666667,25.266666666666666,0.0,0.0,2.6666666666666665,2.6666666666666665,2.0,1
7,6692731.360000892,42.07821086261956,0.004153354632587859,0.005111821086261981,5.10223642172524,2.6089456869009586,0.8105431309904153,0.6130990415335463,1,52,4,523.0,21,2401.0,0,0,0,85,1,1,9.61,9.61,13.185599999999999,14.585655915749243,29.293201386743785,0.517,0.517,0.7482,0.8072723693268787,1.6182405041852457,0.383,0.383,0.2753999999999999,0.3700961184049455,0.8550226491005083,2.345,2.345,1.8270000000000004,3.5379334031331853,5.991187232482339,0.119,0.119,0.1614,0.17124172492782905,0.35608277318691545,3.978,3.978,4.6768,4.691369452978407,10.86721335626431,1.293,1.293,1.5126000000000002,1.5051434773428143,3.516233265906105,0.975,0.975,1.0050000000000001,1.280635053203957,2.5885341642540225,0.0,0.0,0.27,0.20136948410077504,0.31726079999999995,0.0,0.0,2.7092,2.0205563197252583,3.1834183679999994,50.32740649908032,50.327406499080325,49.03365642946166,1222.0,1222.0,1154.0,17.5,-12.0,5.166666666666667,12.833333333333334,0.0,0.0,0.0,0.0,1.3333333333333333,3
8,5414889.0,36.626110671936694,0.0067193675889328066,0.007905138339920948,5.754150197628459,2.60197628458498,0.8193675889328064,0.6324110671936759,4,33,10,496.0,41,1822.0,0,0,0,87,0,0,9.61,9.61,11.3978,13.4799546011383,27.18592083204627,0.517,0.517,0.6326,0.7427673983653502,1.4879443025111474,0.383,0.383,0.3291999999999999,0.37296364764829093,0.896013589460305,2.345,2.345,2.086,3.272837091325811,5.939712339489404,0.119,0.119,0.1402,0.1596324527216448,0.33264966391214923,3.978,3.978,4.3274,4.532842907872094,10.498328013758586,1.293,1.293,1.4027999999999998,1.4580004823777444,3.4027399595436627,0.975,0.975,0.99,1.2127161524919665,2.5281204985524135,0.0,0.0,0.135,0.15662070985615836,0.19035647999999997,0.0,0.0,1.3546,1.5715438042307566,1.9100510207999997,50.32740649908032,50.32740649908032,49.680531464270985,1222.0,1222.0,1188.0,1.0,-3.5,-0.65,18.65,0.0,12.7,3.0,15.7,3.0,0
9,4964538.0,34.31870657178717,0.0054416073670992045,0.008790288823775638,5.796986186688991,2.6856425282545,0.8032649644202595,0.6726663876098786,5,46,5,571.0,51,1588.0,0,0,0,82,0,1,9.61,9.61,9.61,12.619964689774234,25.92155249922776,0.517,0.517,0.5170000000000001,0.6925968653952724,1.4097665815066884,0.383,0.383,0.3829999999999999,0.3751939481708929,0.920608153676183,2.345,2.345,2.3449999999999998,3.0666510710311865,5.908827403693643,0.119,0.119,0.119,0.15060301878350152,0.3185897983472895,3.978,3.978,3.978,4.409544483900518,10.276996808255152,1.293,1.293,1.293,1.4213337085160234,3.3346439757261974,0.975,0.975,0.975,1.159890340827085,2.491872299131448,0.0,0.0,0.0,0.12181610766590095,0.11421388799999997,0.0,0.0,0.0,1.222311847735033,1.1460306124799997,50.32740649908032,50.32740649908032,50.32740649908031,1222.0,1222.0,1222.0,10.5,-5.0,2.1999999999999997,15.800000000000002,0.0,1.0,2.3333333333333335,3.3333333333333335,2.6666666666666665,0
10,6786538.0,40.104847512037665,0.024398073836276082,0.02857142857142857,5.313643659711076,2.6825040128410915,0.7573033707865169,0.6401284109149278,2,41,12,591.0,44,2286.0,0,0,2,91,0,0,25.006,14.741999999999999,12.6892,15.372416980935515,40.558931499536655,2.325,1.1196666666666668,0.8786000000000002,1.0553531175296564,3.1708599489040132,0.525,0.4303333333333333,0.4113999999999999,0.40848418191069447,1.0773648922057097,10.397,5.029,3.9554,4.695617499690923,13.942296442216186,0.093,0.11033333333333332,0.11379999999999998,0.1378023479427234,0.2841538790083737,4.609,4.1883333333333335,4.1042000000000005,4.453867931922625,10.775198084953091,1.554,1.38,1.3452,1.4508151066235737,3.554786385435718,1.298,1.0826666666666667,1.0396,1.190581376198844,2.793123379478869,0.218,0.07266666666666667,0.0436,0.14319030596236743,0.2865283328,3.986,1.3286666666666667,0.7972,1.8364647704605812,4.673618367488,49.02055041461363,49.89178780425809,50.066035282186974,1015.0,1153.0,1180.6,20.0,-2.0,10.166666666666666,7.833333333333333,0.0,9.0,0.0,9.0,0.0,3
11,4754025.0,36.166522887323545,0.08450704225352113,0.0994718309859155,5.362676056338028,2.5682218309859155,0.8063380281690141,0.6439260563380281,1,30,12,514.0,23,1573.0,0,0,3,85,1,1,25.006,19.874,15.7684,17.513213207394287,49.341358899721996,2.325,1.7223333333333335,1.2402000000000002,1.3374968691897329,4.227515969342408,0.525,0.4776666666666667,0.43979999999999997,0.4343765859305402,1.171418935323426,10.397,7.713000000000001,5.5658,5.962591388648495,18.76237786532971,0.093,0.10166666666666667,0.10859999999999999,0.12784627062211817,0.2634923274050242,4.609,4.398666666666666,4.2304,4.488341724828708,11.074118850971853,1.554,1.4669999999999999,1.3974,1.4737450829294463,3.6868718312614304,1.298,1.1903333333333332,1.1042,1.2144521814879898,2.9738740276873212,0.218,0.14533333333333334,0.0872,0.15981468241517466,0.38991699968,3.986,2.6573333333333333,1.5944,2.314139265913785,6.7901710204928,49.02055041461363,49.456169109435855,49.80466406529364,1015.0,1084.0,1139.2,16.0,-2.5,8.9,9.1,0.0,0.5,0.0,0.5,0.0,0
12,3689496.0,34.611715914981694,0.43494038361845516,0.567651632970451,5.656817003628823,2.5935717988595126,0.7008812856402281,0.7086573354069466,7,22,5,542.0,37,1203.0,0,0,1,86,0,1,25.006,25.006,18.8476,19.178276939084448,54.610815339833195,2.325,2.325,1.6018000000000001,1.5569420093697923,4.8615095816054446,0.525,0.525,0.46819999999999995,0.45451512239042013,1.2278513611940556,10.397,10.397,7.1762,6.9480155245043855,21.654426719197826,0.093,0.09300000000000001,0.1034,0.12010265492831414,0.2510953964430145,4.609,4.609,4.3566,4.515154674866773,11.253471310583112,1.554,1.554,1.4496,1.491579508945125,3.766123098756858,1.298,1.298,1.1687999999999998,1.2330183633795477,3.0823244166123924,0.218,0.218,0.1308,0.1727447529895803,0.451950199808,3.986,3.986,2.3916,2.6856638734884997,8.06010261229568,49.02055041461363,49.02055041461363,49.543292848400306,1015.0,1015.0,1097.8,20.5,-3.5,5.720000000000001,12.280000000000001,0.0,12.8,0.0,12.8,0.0,0
13,3720149.0,35.08035030104007,1.6951286261631089,2.0399562123700057,5.452107279693487,2.671592775041051,0.47619047619047616,0.6469622331691297,3,21,10,470.0,20,1160.0,0,0,2,102,1,1,25.006,25.006,21.9268,20.473326508176793,57.772489203899916,2.325,2.325,1.9634,1.7276215628431717,5.241905748963267,0.525,0.525,0.49659999999999993,0.4701784285258823,1.2617108167164335,10.397,10.397,8.7866,7.714456519058967,23.389656031518697,0.093,0.09300000000000001,0.0982,0.11407984272202211,0.24365723786580867,4.609,4.609,4.4828,4.536009191563045,11.361082786349868,1.554,1.554,1.5018,1.5054507291795416,3.8136738592541146,1.298,1.298,1.2334,1.2474587270729816,3.1473946499674357,0.218,0.218,0.1744,0.18280147454745133,0.48917011988479997,3.986,3.986,3.1888,2.974627457157722,8.822061567377407,49.02055041461363,49.02055041461363,49.28192163150696,1015.0,1015.0,1056.4,16.0,-5.0,6.871428571428571,11.12857142857143,0.0,2.8285714285714283,0.5428571428571428,3.371428571428571,0.0,0
14,3571182.0,33.78977430555537,3.689236111111111,4.393518518518518,5.873842592592593,2.6927083333333335,0.04976851851851852,0.6631944444444444,5,30,13,471.0,38,1032.0,0,2,2,102,0,0,14.212,21.408,22.8472,19.08192061747084,48.87549352233995,1.301,1.983666666666667,2.1202,1.6328167711002446,4.44614344937796,0.218,0.4226666666666667,0.4635999999999999,0.4141387777423529,0.9750264900298601,6.077,8.957,9.533000000000001,7.350577292601418,20.110793618911217,0.009,0.065,0.0762,0.09072876656157275,0.1551943427194852,4.129,4.449,4.513,4.445562704549035,10.945649671809921,1.423,1.5103333333333333,1.5278,1.4871283449174213,3.7112043155524685,1.055,1.2169999999999999,1.2494,1.2046901210567633,2.943436789980461,0.0,0.14533333333333334,0.1744,0.1421789246480177,0.29350207193087996,0.0,2.6573333333333333,3.1888,2.3135991333448946,5.293236940426444,51.82760501909438,49.95623528277388,49.581961335509774,1242.0,1090.6666666666667,1060.4,11.5,-8.5,1.25,16.75,0.0,2.35,0.55,2.9000000000000004,0.0,0
15,3000862.0,35.04746790299554,3.7517831669044224,4.3944365192582024,5.661911554921541,2.572039942938659,0.0449358059914408,0.6740370898716119,7,29,13,364.0,41,846.0,0,0,0,72,1,0,14.212,17.81,20.6884,17.999716035810653,43.53729611340397,1.301,1.6423333333333332,1.9154,1.5590797108557457,3.9686860696267754,0.218,0.32033333333333336,0.40219999999999995,0.3705523826884967,0.803015894017916,6.077,7.517,8.669,7.06756011646777,18.14347617134673,0.009,0.037,0.05940000000000001,0.07256681843677881,0.10211660563169112,4.129,4.289,4.417,4.375215436871471,10.696389803085953,1.423,1.4666666666666668,1.5016,1.4728776016024387,3.649722589331481,1.055,1.136,1.2007999999999999,1.171425649710816,2.8210620739882764,0.0,0.07266666666666667,0.1308,0.11058360805956934,0.17610124315852796,0.0,1.3286666666666667,2.3916,1.7994659926015848,3.1759421642558663,51.82760501909438,50.89192015093412,50.143372256405925,1242.0,1166.3333333333333,1105.8,24.0,-2.0,9.92,8.08,0.0,0.0,0.0,0.0,0.0,0
16,1817830.0,34.19824489795921,2.839455782312925,3.348299319727891,4.659863945578231,2.760544217687075,0.06394557823129252,0.582312925170068,6,17,5,140.0,12,484.0,0,0,2,53,0,0,14.212,14.211999999999998,18.5296,17.158001361186063,40.33437766804238,1.301,1.301,1.7106000000000001,1.5017286639989134,3.682211641776065,0.218,0.218,0.34079999999999994,0.3366518532021641,0.6998095364107495,6.077,6.077000000000001,7.805,6.847435646141599,16.963085702808037,0.009,0.009,0.0426,0.058440858784161304,0.07026996337901466,4.129,4.129,4.321,4.320500895344478,10.546833881851573,1.423,1.423,1.4754,1.4617936901352302,3.6128335535988887,1.055,1.055,1.1522,1.1455532831084123,2.7476372443929655,0.0,0.0,0.0872,0.0860094729352206,0.10566074589511677,0.0,0.0,1.5944,1.3995846609123437,1.9055652985535196,51.82760501909438,51.82760501909437,50.704783177302076,1242.0,1242.0,1151.2,25.0,4.0,12.625,5.375,0.0,0.0,0.0,0.0,0.0,0
17,6168479.0,36.64838517538053,3.581733951025811,4.284248841826605,6.00727994705493,2.6406353408338847,0.44076770350761085,0.6667769688947717,4,81,24,743.0,58,1884.0,0,0,6,173,1,0,14.212,14.211999999999998,16.3708,16.503334392033604,38.412626600825426,1.301,1.301,1.5058,1.457122294221377,3.510326985065639,0.218,0.218,0.2793999999999999,0.3102847747127943,0.6378857218464496,6.077,6.077000000000001,6.941,6.676227724776799,16.254851421684823,0.009,0.009,0.0258,0.04745400127656991,0.051161978027408794,4.129,4.129,4.225,4.2779451408234825,10.457100329110943,1.423,1.423,1.4492,1.453172870105179,3.5907001321593333,1.055,1.055,1.1035999999999997,1.1254303313065428,2.703582346635779,0.0,0.0,0.0436,0.0668962567273938,0.06339644753707006,0.0,0.0,0.7972,1.0885658473762674,1.1433391791321117,51.82760501909438,51.82760501909437,51.26619409819823,1242.0,1242.0,1196.6,22.5,4.0,10.433333333333334,7.566666666666666,0.0,5.266666666666667,0.0,5.266666666666667,0.0,0
18,3852461.0,36.297107085774876,3.2386787426744807,3.8114011720831114,5.188598827916889,2.5253063399041022,0.7975492807671817,0.6963239211507725,5,18,14,465.0,29,1230.0,0,0,4,87,0,1,15.611,14.678333333333333,14.491800000000001,16.305037860470584,38.658575960495256,0.274,0.9586666666666667,1.0956,1.1942062288388489,2.380196191039383,0.154,0.19666666666666666,0.2051999999999999,0.2755548247766178,0.5367314331078697,6.336,6.163333333333334,6.1288,6.600621563715288,16.088910853010894,0.158,0.058666666666666666,0.0388,0.07201977877066548,0.18869718681644526,4.73,4.3293333333333335,4.249199999999999,4.378401776196042,11.004260197466566,1.36,1.402,1.4104,1.4324677878595835,3.5144200792955997,1.382,1.164,1.1203999999999998,1.1824458132384221,3.0041494079814672,0.22,0.07333333333333333,0.044,0.10091931078797295,0.25803786852224203,0.997,0.3323333333333333,0.1994,1.0682178812926524,1.6830035074792669,47.306951226359324,50.32072042151603,50.923474260547366,1228.0,1237.3333333333333,1239.2,22.5,3.5,11.919999999999998,6.08,0.0,2.1599999999999997,0.0,2.1599999999999997,0.0,0
19,3904705.0,35.221722462202806,3.4616630669546438,4.072894168466522,5.1873650107991365,2.625809935205184,0.8056155507559395,0.6814254859611231,1,3,19,491.0,18,1163.0,0,0,14,107,1,0,15.611,15.144666666666666,14.771600000000001,16.150807224810457,38.806145576297155,0.274,0.6163333333333333,0.8901999999999999,0.9897159557635491,1.70211771462363,0.154,0.17533333333333334,0.1923999999999999,0.248542641492925,0.47603885986472183,6.336,6.249666666666667,6.1806,6.541816771778558,15.989346511806536,0.158,0.10833333333333332,0.0686,0.09112649459940649,0.27121831208986713,4.73,4.5296666666666665,4.369400000000001,4.456534714819144,11.332556118479939,1.36,1.381,1.3978000000000002,1.4163638350018983,3.4686520475773595,1.382,1.273,1.1858,1.2267911880743283,3.18448964478888,0.22,0.14666666666666667,0.088,0.1273816861684234,0.37482272111334525,0.997,0.6646666666666666,0.3988,1.0523916854498407,2.00680210448756,47.306951226359324,48.81383582393767,50.01934350200035,1228.0,1232.6666666666667,1236.4,25.5,2.5,12.850000000000001,5.225,0.075,4.25,0.0,4.25,0.0,0
20,3509605.0,34.0346428571426,3.3656174334140436,3.9794188861985473,5.071428571428571,2.6737288135593222,0.7923728813559322,0.6900726392251816,7,1,15,433.0,14,1039.0,0,0,4,109,1,0,15.611,15.610999999999999,15.051400000000001,16.030850063741468,38.894687345778294,0.274,0.274,0.6848,0.8306679655938716,1.295270628774178,0.154,0.154,0.17959999999999993,0.22753316560560832,0.4396233159188331,6.336,6.336000000000001,6.2324,6.496079711383324,15.929607907083922,0.158,0.158,0.0984,0.10598727357731615,0.32073098725392024,4.73,4.73,4.4896,4.517304778192667,11.529533671087965,1.36,1.36,1.3852,1.4038385383348098,3.4411912285464155,1.382,1.382,1.2511999999999999,1.261282035168922,3.292693786873328,0.22,0.22,0.132,0.14796353368655152,0.44489363266800713,0.997,0.997,0.5982000000000001,1.0400824220165428,2.201081262692536,47.306951226359324,47.306951226359324,49.11521274345334,1228.0,1228.0,1233.6,21.0,4.0,12.4,5.6,0.0,0.3,0.0,0.3,0.0,0
21,4020857.0,35.98618079096039,2.9457627118644067,3.527683615819209,4.370056497175141,2.562146892655367,0.7768361581920904,0.6333333333333333,6,6,17,229.0,25,1402.0,0,0,4,41,0,1,15.611,15.610999999999999,15.3312,15.937550049576698,38.94781240746698,0.274,0.274,0.47940000000000005,0.7069639732396779,1.051162377264507,0.154,0.154,0.1667999999999999,0.21119246213769538,0.41777398955129985,6.336,6.336000000000001,6.2842,6.460506442187029,15.893764744250353,0.158,0.158,0.1282,0.11754565722680145,0.35043859235235214,4.73,4.73,4.6098,4.564570383038741,11.647720202652778,1.36,1.36,1.3726,1.3940966409270743,3.4247147371278492,1.382,1.382,1.3166,1.2881082495758283,3.3576162721239964,0.22,0.22,0.176,0.16397163731176229,0.48693617960080426,0.997,0.997,0.7976,1.030508550457311,2.3176487576155216,47.306951226359324,47.306951226359324,48.21108198490633,1228.0,1228.0,1230.8,31.0,9.5,23.150000000000002,0.0,5.15,0.3666666666666667,0.0,0.3666666666666667,0.0,3
22,3682476.0,33.35517618468987,3.577156743620899,4.198663426488457,5.075334143377885,2.6652490886998783,0.795868772782503,0.6816524908869988,2,18,16,381.0,24,1101.0,0,0,2,62,1,0,15.611,15.610999999999999,15.611,15.864983371892988,38.979687444480184,0.274,0.274,0.274,0.6107497569641939,0.9046974263587041,0.154,0.154,0.15399999999999991,0.1984830261070964,0.4046643937307799,6.336,6.336000000000001,6.336,6.432838343923244,15.872258846550212,0.158,0.158,0.158,0.1265355111764011,0.3682631554114113,4.73,4.73,4.730000000000001,4.601332520141243,11.718632121591668,1.36,1.36,1.36,1.3865196096099466,3.4148288422767097,1.382,1.382,1.3820000000000001,1.308973083003422,3.396569763274398,0.22,0.22,0.22000000000000003,0.1764223845758151,0.5121617077604825,0.997,0.997,0.9970000000000001,1.023062205911242,2.387589254569313,47.306951226359324,47.306951226359324,47.30695122635932,1228.0,1228.0,1228.0,30.0,14.0,21.433333333333334,0.0,3.4333333333333336,4.2,0.0,4.2,0.0,0
23,3808586.0,30.961224719100983,3.991573033707865,4.803370786516854,5.698876404494382,2.5808988764044942,0.7983146067415731,0.6662921348314607,0,15,18,545.0,19,1029.0,0,0,7,126,0,0,10.709,13.976999999999999,14.630599999999998,14.7192092892501,34.09681246668811,0.416,0.3213333333333333,0.3024,0.567472033194373,0.9588184558152224,0.355,0.22099999999999997,0.1941999999999999,0.23326457586107496,0.597798636238468,6.262,6.311333333333334,6.3212,6.394874267495856,15.785355307930125,0.011,0.109,0.1286,0.10086095313720086,0.2319578932468468,1.993,3.817666666666667,4.1826,4.021703071220967,9.024179272955001,0.692,1.1373333333333333,1.2264,1.232181918585514,2.7408973053660253,0.934,1.2326666666666666,1.2924,1.2256457312248838,2.9719418579646386,0.0,0.1466666666666667,0.176,0.13721741022563397,0.3072970246562895,0.0,0.6646666666666667,0.7976,0.7957150490420771,1.4325535527415878,50.516687050376724,48.37686316769845,47.94889839116281,1194.0,1216.6666666666667,1221.2,35.0,9.0,20.7,0.5666666666666668,3.266666666666667,0.0,0.0,0.0,0.0,0
24,3780881.0,29.7273830669034,3.468324452338662,4.1113084665482535,5.10242747187685,2.6998223801065717,0.7714624037892244,0.6583777383066903,3,16,11,470.0,8,1030.0,0,0,7,98,1,1,10.709,12.342999999999998,13.650200000000002,13.828051669416745,31.167087480012864,0.416,0.36866666666666664,0.3308,0.5338115813734012,0.9912910734891334,0.355,0.288,0.2343999999999999,0.26031689233639166,0.7136791817430808,6.262,6.286666666666666,6.306400000000001,6.365346652496777,15.733213184758075,0.011,0.06,0.09920000000000001,0.08089185244004511,0.15017473594810807,1.993,2.9053333333333335,3.6351999999999998,3.570880166505197,7.407507563773001,0.692,0.9146666666666666,1.0928,1.1121414922331776,2.336538383219615,0.934,1.0833333333333333,1.2027999999999999,1.1608355687304652,2.717165114778783,0.0,0.07333333333333333,0.13199999999999998,0.10672465239771531,0.1843782147937737,0.0,0.3323333333333333,0.5982,0.6188894825882822,0.8595321316449527,50.516687050376724,49.44677510903759,48.59084555596628,1194.0,1205.3333333333333,1214.4,33.0,8.5,21.3,0.425,3.7249999999999996,1.1,0.0,1.1,0.0,0
25,3350087.0,31.148039353478442,2.729444834855938,3.2227687983134223,4.314827828531272,2.5530569219957835,0.7926914968376669,0.5938158819395642,0,9,12,257.0,9,994.0,0,0,0,49,0,1,10.709,10.708999999999998,12.669799999999999,13.134929076213023,29.409252488007716,0.416,0.416,0.3592,0.5076312299570899,1.01077464409348,0.355,0.355,0.2745999999999999,0.2813575829283046,0.7832075090458483,6.262,6.262,6.2916,6.342380729719716,15.701927910854845,0.011,0.011000000000000001,0.0698,0.06536032967559065,0.10110484156886483,1.993,1.993,3.0878000000000005,3.2202401295040426,6.4375045382638,0.692,0.6919999999999998,0.9592,1.0187767161813603,2.0939230299317693,0.934,0.934,1.1132,1.1104276645681397,2.5642990688672698,0.0,0.0,0.088,0.0830080629760008,0.11062692887626421,0.0,0.0,0.39879999999999993,0.48135848645755286,0.5157192789869716,50.516687050376724,50.516687050376724,49.23279272076976,1194.0,1194.0,1207.6,34.5,13.0,24.08,0.0,6.08,0.64,0.0,0.64,0.0,0
26,1639695.0,30.836544217687106,2.7319727891156464,3.1387755102040815,4.057142857142857,2.559183673469388,0.8244897959183674,0.6122448979591837,2,3,6,141.0,6,512.0,0,0,2,27,1,0,10.709,10.708999999999998,11.689400000000001,12.595833725943463,28.354551492804628,0.416,0.416,0.3876,0.4872687344110699,1.0224647864560878,0.355,0.355,0.31479999999999986,0.29772256449979245,0.824924505427509,6.262,6.262,6.2768,6.324518345337557,15.683156746512907,0.011,0.011000000000000001,0.040400000000000005,0.05328025641434828,0.0716629049413189,1.993,1.993,2.5404000000000004,2.9475201007253666,5.85550272295828,0.692,0.6919999999999998,0.8256,0.9461596681410581,1.9483538179590614,0.934,0.934,1.0235999999999998,1.0712215168863308,2.4725794413203617,0.0,0.0,0.044,0.06456182675911173,0.06637615732575852,0.0,0.0,0.1994,0.37438993391143,0.3094315673921829,50.516687050376724,50.516687050376724,49.87473988557324,1194.0,1194.0,1200.8,34.5,13.0,24.4,0.0,6.4,1.0,0.0,1.0,0.0,0
